thread_id,first_message,thread_text,is_hard,is_multi_intent,retrieval_sim,is_fresh,thread_depth,has_branches,case_type,golden_id,primary_intent,secondary_intent,should_escalate,reference_resolution_summary,labeling_notes
639961,"When you want to listen to a single artist's album &amp; @115888 starts slipping in other artists/songs 😡who does it think it is, @129941? I buy premium Spotify specifically to avoid this! #spotify #music https://t.co/kGq4BPoLrc","When you want to listen to a single artist's album &amp; @115888 starts slipping in other artists/songs 😡who does it think it is, @129941? I buy premium Spotify specifically to avoid this! #spotify #music https://t.co/kGq4BPoLrc @271808 Hey there! That's not cool. Can you DM us your account's email address or username? We'll take a look backstage /PB https://t.co/ldFdZRiNAt @271808 Got it. Just to clarify, are you getting suggested tracks in the middle of listening to the album, or just at the end of the album? We'll be on the lookout for your reply /AL @SpotifyCares I usually play the albums on shuffle so not sure, but I've only recently started having this problem. Normally even after all the songs have shuffled through, the album just replays.",False,False,0.5,True,3,True,low_evidence,G052,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
637652,@SpotifyCares I’m unable to get my wife signed up on our family account. Getting repeated error message “opps...”. Nothing on support forum helps. I see that it is a major issue for others. Please help.,@SpotifyCares I’m unable to get my wife signed up on our family account. Getting repeated error message “opps...”. Nothing on support forum helps. I see that it is a major issue for others. Please help. @271193 Hi there! Can you send us a DM with the usernames or email addresses for your account and your wife's? We'll take a look backstage /HR https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,low_evidence,G053,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2670119,"@115888 can you please make it so that I can save more music to my account... for real... my collection isn't even that epic... I just listen to like 34093240983 things... I'll pay for that service, additionally. #MakeItHappen 👁️👁️","@115888 can you please make it so that I can save more music to my account... for real... my collection isn't even that epic... I just listen to like 34093240983 things... I'll pay for that service, additionally. #MakeItHappen 👁️👁️ @751973 We hear you! We’d love to see your vote, and hear your feedback on this idea: https://t.co/8OOl8B2i69. In the meantime, just give us a shout if we can help you with anything else /DR",False,False,0.5,True,1,False,low_evidence,G054,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2746363,"@115888 How come that when i´m a student at NTNU (university) here in Norway, i dont get the same discounts as the rest of the damn world?","@115888 How come that when i´m a student at NTNU (university) here in Norway, i dont get the same discounts as the rest of the damn world? @769075 Hi Kristian! If you haven't tried signing up for the student discount yet, you can do so here: https://t.co/xbU7d8wpTJ. Let us know how it goes /KA",False,False,0.5,True,1,False,low_evidence,G055,subscription_upgrade,,True,Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bundle: activate at spotify.com/hulu. For Family: invite via spotify.com/family. Check current plan at spotify.com/account. Please escalate to a human specialist for further investigation.,
2730544,Hey @115888 could you maybe stop deleting all my downloaded songs in random intervals? Much appreciated,Hey @115888 could you maybe stop deleting all my downloaded songs in random intervals? Much appreciated @765521 Hey Lukas! Could you DM us your account's email address? We'll take a look backstage and see what we can suggest /L https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,low_evidence,G056,download_offline,,True,"Ask for the device and Spotify version. Check: Premium subscription active, device storage, offline device limit (max 5 devices), and whether the toggle is enabled in Settings → Playback → Offline Mode. Please escalate to a human specialist for further investigation.",
2708569,@SpotifyCares do I need to terminate my premium membership to change to a family plan so I can get my wife on it too...I’m assuming there is a way to keep my library and playlists etc.  can you let me know what I need to do?,@SpotifyCares do I need to terminate my premium membership to change to a family plan so I can get my wife on it too...I’m assuming there is a way to keep my library and playlists etc.  can you let me know what I need to do? @760610 Hi Ben! We'd love to help. Can you DM us your account's email address? We'll see what we can suggest /DD https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,low_evidence,G057,subscription_upgrade,,True,Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bundle: activate at spotify.com/hulu. For Family: invite via spotify.com/family. Check current plan at spotify.com/account. Please escalate to a human specialist for further investigation.,
619721,when is reputation going on spotifyyyy,"when is reputation going on spotifyyyy @267085 Hey! We're afraid it boils down to licensing agreements. More info at https://t.co/MEjmIRL2eB. Don't worry, we’ll have it available to you as soon as it’s available to us. For now, check out the singles: https://t.co/3h0TnPWP0c. Tweet us back if we can help with anything else /MC",False,False,0.5,True,1,False,low_evidence,G058,playlist_content_missing,,True,"Acknowledge the missing content. Explain that content availability depends on licensing agreements. Link to spotify.com/content-policy for more information. If a playlist has disappeared, ask them to check Settings → Recover playlists. Please escalate to a human specialist for further investigation.",
2789409,"@115888 please contact me about this screen, which i see way too often. https://t.co/5Yn3nNPe7h","@115888 please contact me about this screen, which i see way too often. https://t.co/5Yn3nNPe7h @778599 @115888 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /AU",False,False,0.5,True,1,False,low_evidence,G059,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2807655,"@SpotifyCares charged me twice for two months now. And no, it wasnt just a ""duplicate notification"" as what you are saying in your forum cause it was debited from my account TWICE. NOW GIVE ME MY MONEY BACK","@SpotifyCares charged me twice for two months now. And no, it wasnt just a ""duplicate notification"" as what you are saying in your forum cause it was debited from my account TWICE. NOW GIVE ME MY MONEY BACK @SpotifyCares @SpotifyCares 😒 @783032 Hey Yel! Don't worry, we can help. Can you DM us your account's email address? We'll take a look under the hood /KB https://t.co/ldFdZRiNAt",False,False,0.5,True,2,False,low_evidence,G060,billing_dispute,,True,ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate.,
661749,.@115888 what does you app need THAT much that it needs 25% of my CPU on Windows 10.,.@115888 what does you app need THAT much that it needs 25% of my CPU on Windows 10. @277652 Hey Lance! Can you let us know what Spotify version you're running? We'll see what we can suggest /NS,False,False,0.5,True,1,False,low_evidence,G061,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2809543,@115888 give us back the feature that played a preview of the song when you pressed on the title 😤,@115888 give us back the feature that played a preview of the song when you pressed on the title 😤 @783550 Hey! We have more info about this here: https://t.co/pXBCq8GlsI. Give us a shout if you have any questions /NQ,False,False,0.5,True,1,False,low_evidence,G062,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2792204,@115888 Since there is no report ad function I thought it'd be appropriate to tweet you that the @107252 Yodel commercial of the woman chewing and moaning for over a minute is more like heavy ASMR porn than it is a commercial for food.,@115888 Since there is no report ad function I thought it'd be appropriate to tweet you that the @107252 Yodel commercial of the woman chewing and moaning for over a minute is more like heavy ASMR porn than it is a commercial for food. @779269 Hi there! Thanks for your feedback. We'll make sure to pass it on to the relevant folks /GT,False,False,0.5,True,1,False,low_evidence,G063,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
642106,@SpotifyCares can you put tere mere by amaal maalik on spotify,"@SpotifyCares can you put tere mere by amaal maalik on spotify @272393 Hey, we hear you! We’ll have it available to you as soon as it’s available to us https://t.co/0i8GpimuDa /TR",False,False,0.5,True,1,False,low_evidence,G064,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
632012,"@125633 hi, the Spotify for artist website isn’t letting me view my page. Is there something wrong with the site at the moment?","@125633 hi, the Spotify for artist website isn’t letting me view my page. Is there something wrong with the site at the moment? @145914 Hey Freezy! You can contact our Artist team here: https://t.co/p1wbtdELHu. If you've reached out, DM us your email address &amp; we'll chase it up /K https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,low_evidence,G065,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
656495,@115888 ever since the iPhone X came out and the updates too my Spotify randomly pauses or just skips. I went to Apple it’s not my phone so my only thought is the app... please let me know why this is doing it and how to fix it. It’s Annoying af🙃,"@115888 ever since the iPhone X came out and the updates too my Spotify randomly pauses or just skips. I went to Apple it’s not my phone so my only thought is the app... please let me know why this is doing it and how to fix it. It’s Annoying af🙃 @276197 Hey Megan! Can you let us know what iOS and Spotify versions you're running? We'll see what we can suggest /NS @SpotifyCares Spotify: version 8.4.28
iPhone: version 11.1.2 @276197 Sweet. Are you getting any specific error messages? A screenshot would come in handy /NS",False,True,0.5,True,7,True,low_evidence,G066,app_crash,audio_playback,True,"Acknowledge the app issue. Request device model, OS version, and Spotify version. Suggest updating the app and OS, reinstalling Spotify, or checking for known compatibility issues. Please escalate to a human specialist for further investigation. Additionally, regarding the secondary issue (audio_playback): Acknowledge the playback interruption. Ask for device, OS, and Spotify version. Suggest: clear cache...","Multi-intent detected: primary=app_crash, secondary=audio_playback."
654598,Hey @SpotifyCares I can’t found new single “Falsa Fada” by @29753 on @115888 #GretchenNoTVZ https://t.co/6mMoq2zFyg,"Hey @SpotifyCares I can’t found new single “Falsa Fada” by @29753 on @115888 #GretchenNoTVZ https://t.co/6mMoq2zFyg @275718 @2852 @2853 Hey there, we’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /MX",False,False,0.5,True,1,False,low_evidence,G067,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2792136,@115888 why does your website keep timing out? Trying to update my billing info so you can get paid.,"@115888 why does your website keep timing out? Trying to update my billing info so you can get paid. @779249 Hey there! Are you getting any error messages? If so, can you send us a screenshot? We'll take a closer look /PB",False,False,0.5,True,1,False,low_evidence,G068,billing_dispute,,True,ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate.,
649950,"@115888, I don't have facebook anymore but your sight says I need it to log in.","@115888, I don't have facebook anymore but your sight says I need it to log in. @274520 Hi Brett! Can you DM us your email address? We'll see what we can suggest /NH https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,low_evidence,G069,account_login,,True,"Acknowledge login difficulty. Guide the customer to try password reset via spotify.com. If Facebook-linked, direct to spotify.com/us/account/set-device-password to set a standalone password. Please escalate to a human specialist for further investigation.",
2739627,@SpotifyCares @115888 WHY DOES MY MUSIC KEEP PAUSING EVERY TIME I GET A NOTIFICATION,"@SpotifyCares @115888 WHY DOES MY MUSIC KEEP PAUSING EVERY TIME I GET A NOTIFICATION @767574 Hey Katharine! Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /TX",True,False,0.5,True,1,False,low_evidence,G070,audio_playback,,True,"Acknowledge the playback interruption. Ask for device, OS, and Spotify version. Suggest: clear cache (Settings → Storage → Clear Cache), log out and back in, reinstall the app, or check if another device is streaming simultaneously. Please escalate to a human specialist for further investigation.",
2746318,"Hi @115888!! My Release Radar suggestions have suddenly evolved into the ""Spanish Male Duos with Cowboy Hats"" official playlist! Um, any idea why? #Gracias https://t.co/Hi281Rt1yU","Hi @115888!! My Release Radar suggestions have suddenly evolved into the ""Spanish Male Duos with Cowboy Hats"" official playlist! Um, any idea why? #Gracias https://t.co/Hi281Rt1yU @769062 Hey! Your Release Radar is based on your listening history and that of other Spotify fans with similar tastes. It gets even better the more you use Spotify /JS",False,False,0.5,True,1,False,conflicting_evidence,G071,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
656530,"Wow... I log in to Spotify for the first time in years and I get a 503 error.

GG @115888, GG.","Wow... I log in to Spotify for the first time in years and I get a 503 error.

GG @115888, GG. @276214 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,conflicting_evidence,G072,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2716521,my 2005 ipod nano has a better shuffle system than @115888,my 2005 ipod nano has a better shuffle system than @115888 @115888 @SpotifyCares @382302 Hey! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /RC @SpotifyCares its still shite also 2016 isn't recent u mong,False,True,0.5,True,6,True,conflicting_evidence,G073,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2753730,I cannot update my CC info to renew my account! It is timing out and I have tried for two days. Please help. @SpotifyCares #Spotify,I cannot update my CC info to renew my account! It is timing out and I have tried for two days. Please help. @SpotifyCares #Spotify @770804 Hey! Can you DM us your account's username and email address? We'll check backstage /JL https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,conflicting_evidence,G074,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
645105,"@SpotifyCares hi, hello there. I just want to know why my account subscription payment already expired in 7 days and i must pay again for premium subs?? I didnt change anything on my regular payment before, can you help me?","@SpotifyCares hi, hello there. I just want to know why my account subscription payment already expired in 7 days and i must pay again for premium subs?? I didnt change anything on my regular payment before, can you help me? @273116 Hey there, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,conflicting_evidence,G075,billing_dispute,,True,ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate.,
2762820,"@115888 curious, why do you keep suggesting Finnish, Swedish, Norwegian &amp; German hip-hop in my ""Discover Weekly""? I skip it every time, but you keep insisting...","@115888 curious, why do you keep suggesting Finnish, Swedish, Norwegian &amp; German hip-hop in my ""Discover Weekly""? I skip it every time, but you keep insisting... @772899 Hey Jeroen! Your Discover Weekly should improve as it gets to know you. Keep adding your fav tracks to Your Library/playlists 🙂 /RS @772899 Thanks for the feedback – we appreciate it! We’ll get this passed onto the right team /RS",False,False,0.5,True,2,True,conflicting_evidence,G076,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
997201,Can I unsubscribe my current subscription to subscribe to that better promo? Loool @115888 https://t.co/udYNtlIxSs,Can I unsubscribe my current subscription to subscribe to that better promo? Loool @115888 https://t.co/udYNtlIxSs @356135 Hi Vince! We're afraid the Intro Offer is available to those who haven't had Premium before. Hope this helped clear things up. Give us a shout if you have other questions 😉 /GT,False,False,0.5,True,1,False,conflicting_evidence,G077,subscription_upgrade,,True,Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bundle: activate at spotify.com/hulu. For Family: invite via spotify.com/family. Check current plan at spotify.com/account. Please escalate to a human specialist for further investigation.,
2728368,"hello @SpotifyCares how to find out my spotify username?
my URL profile is https://t.co/liKHiDLGGg","hello @SpotifyCares how to find out my spotify username?
my URL profile is https://t.co/liKHiDLGGg @765007 Hey Deang! Since you created your account through Facebook, you were automatically given the username ""21t2d2vah55oyy6uk4s43jdoy"". Hope this clears things up /JP @SpotifyCares Can I/Spotify change it with more readable username? Hopefully i can change it,
By the way my name is Daeng not Deang (: @765007 Sorry for the confusion. We're afraid it's not possible to create your own username, but your followers and friends are seeing your Facebook name anywhere in the app /JP",False,True,0.5,True,5,False,conflicting_evidence,G078,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
629903,@125633 hi why is your support team constantly ignoring my emails?,@125633 hi why is your support team constantly ignoring my emails? @269243 Hey! Can you DM us the email address you used to contact the Artist team? We'll chase this up /K https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,conflicting_evidence,G079,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2795559,@SpotifyCares I’m having trouble logging in on the Spotify app on my computer. Any way you can help?,"@SpotifyCares I’m having trouble logging in on the Spotify app on my computer. Any way you can help? @193682 Hey Paul, help's arrived! Could you DM us your email address and username? We'll check it out 🔍 /JZ https://t.co/ldFdZR1cbT",False,False,0.5,True,1,False,conflicting_evidence,G080,other_unclear,,True,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist. Please escalate to a human specialist for further investigation.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
483954,@117153 unfortunately my Spotify doesn't even open when I want to start the app on my Samsung Galaxy S7 Edge. It's VERY annoying since I pay the premium account and I can't use it. Please help and answer me what can I do???,@117153 unfortunately my Spotify doesn't even open when I want to start the app on my Samsung Galaxy S7 Edge. It's VERY annoying since I pay the premium account and I can't use it. Please help and answer me what can I do??? @230134 Hey Max1 We've just sent a DM your way. Let's carry on chatting there /QI,False,False,0.5,True,1,False,escalation,G081,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2795574,"Um hi @SpotifyCares, is there a reason I’ve received 3 ads on my premium account?  Thanks! https://t.co/kwdaKxCZ2y","Um hi @SpotifyCares, is there a reason I’ve received 3 ads on my premium account?  Thanks! https://t.co/kwdaKxCZ2y @780100 Hey Stefan, we're here to help! Could you DM us your account's username and email address? We'll check backstage for you /BX https://t.co/ldFdZR1cbT",False,False,0.5,True,1,False,escalation,G082,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
122827,"@SpotifyCares forgot my e-mail, my user name and my password. I have a trial for 1 month and i’m not sure if I have cancelled my trial. The only thing I know is my pay method and my bank account number. I really hope you can help me. 😅","@SpotifyCares forgot my e-mail, my user name and my password. I have a trial for 1 month and i’m not sure if I have cancelled my trial. The only thing I know is my pay method and my bank account number. I really hope you can help me. 😅 @143411 Hey Daniel, the cavalry's here! Can you send us a DM with any possible emails and usernames you might have? We'll do some digging /TI https://t.co/ldFdZRiNAt",False,False,0.5,True,1,True,escalation,G083,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
163727,@SpotifyCares I signed up for a student account but I was charged $9.99,"@SpotifyCares I signed up for a student account but I was charged $9.99 @153878 Hi Hailey, help's here! Can you DM us with your account's username and email address? We'll check it out backstage /WW https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,escalation,G084,billing_dispute,subscription_upgrade,True,"ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and direct customer to spotify.com/account to check their plan. Request they DM account email so billing team can investigate. Additionally, regarding the secondary issue (subscription_upgrade): Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bun...","Multi-intent detected: primary=billing_dispute, secondary=subscription_upgrade."
2868819,"@115888 I need your help, i have a problem with my account.","@115888 I need your help, i have a problem with my account. @796693 Hey Ciuck! What's happening exactly? Can you DM us your account's email address? We'd love to lend a hand 🙂 /KC https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,escalation,G085,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
160551,Thanks @115888 for secretly canceling my student subscription and replacing it with a premium subscription even though I'm still a student. I got some change in my pocket if you want to screw me out of some more money,Thanks @115888 for secretly canceling my student subscription and replacing it with a premium subscription even though I'm still a student. I got some change in my pocket if you want to screw me out of some more money @152987 Hey there! Could you DM us your account's username and email address? We'll take a look backstage /DF https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,escalation,G086,subscription_upgrade,,False,Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bundle: activate at spotify.com/hulu. For Family: invite via spotify.com/family. Check current plan at spotify.com/account.,
1996644,my spotify premium acc got hacked very nice,my spotify premium acc got hacked very nice @590396 Hey there! That's not right. Can you DM us your account's username or email address? We'll take a look backstage /TC https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,escalation,G087,account_security,,True,ESCALATE IMMEDIATELY. Do not provide account-level troubleshooting. Route to Account Security team who can freeze the account and verify ownership. Do not confirm account details publicly.,
507421,@SpotifyCares I paid for the year $99 option that I was emailed today and it still says I'm paying monthly. Will my monthly be cancelled? https://t.co/Bd3KJJUvT6,"@SpotifyCares I paid for the year $99 option that I was emailed today and it still says I'm paying monthly. Will my monthly be cancelled? https://t.co/Bd3KJJUvT6 @236477 Hey there, we've just sent you a DM 🙂 /VK",False,False,0.5,True,1,False,escalation,G088,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
700386,@SpotifyCares why have I been charged on my latest phone bill for your premium service when my account says I'm on a basic account??? I'd like a refund please 👍,"@SpotifyCares why have I been charged on my latest phone bill for your premium service when my account says I'm on a basic account??? I'd like a refund please 👍 @287144 Hey Heather, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,escalation,G089,subscription_refund,billing_dispute,True,"ESCALATE to billing team. Acknowledge the refund request. Direct customer to spotify.com/account/subscription for cancellation confirmation. Refund eligibility and processing must be handled internally — cannot be confirmed via Twitter. Additionally, regarding the secondary issue (billing_dispute): ESCALATE to billing team. Do not process refunds via Twitter. Acknowledge the charge concern and dir...","Multi-intent detected: primary=subscription_refund, secondary=billing_dispute."
455630,"@SpotifyCares @115888, How do I update my profile picture on my artist account page? Also, my album &amp; song titles aren’t displayed as I submitted them, how can I correct that? @27526 hasn’t been any help (their distribution service). Shoulda used @159550. #help 🤦‍♂️","@SpotifyCares @115888, How do I update my profile picture on my artist account page? Also, my album &amp; song titles aren’t displayed as I submitted them, how can I correct that? @27526 hasn’t been any help (their distribution service). Shoulda used @159550. #help 🤦‍♂️ @144545 Hey! You can contact our Artist team here: https://t.co/41wf7ozbVm. If you've reached out, DM us your email address &amp; we'll chase it up /TF",False,False,0.5,True,1,False,escalation,G090,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
1384526,@SpotifyCares hey there. I see you're offering premium for 99 cents for 3 months. Can you apply that to my current premium account?,@SpotifyCares hey there. I see you're offering premium for 99 cents for 3 months. Can you apply that to my current premium account? @442190 Hi Sebastian! Could you DM us your account's email address? We'll take a look backstage /AU https://t.co/ldFdZRiNAt,False,False,0.5,True,1,False,escalation,G091,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
2943789,"@SpotifyCares I upgraded to Premium for 9,99€/3months this morning. As this new status wasn’t showing up in my account details, I disconnected the APP in order to refresh it. It’s not logging me in since then. Neither via Facebook nor via user/pass. Could you look into it? https://t.co/nnxjS1zJf0","@SpotifyCares I upgraded to Premium for 9,99€/3months this morning. As this new status wasn’t showing up in my account details, I disconnected the APP in order to refresh it. It’s not logging me in since then. Neither via Facebook nor via user/pass. Could you look into it? https://t.co/nnxjS1zJf0 @SpotifyCares Device: iPhone 5s
iOS: latest 11.1.2 @813239 Hi Lazarus, thanks for the screenshots! Can you also DM us your account's email address? We'll figure out what's going on backstage /RR https://t.co/ldFdZRiNAt",False,False,0.5,True,2,False,escalation,G092,subscription_upgrade,,False,Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bundle: activate at spotify.com/hulu. For Family: invite via spotify.com/family. Check current plan at spotify.com/account.,
2908677,@115888 can you please implement a block feature? I had to delete my account and lose all my music bec my ex is still creeping after way over a year and a half 🙄,"@115888 can you please implement a block feature? I had to delete my account and lose all my music bec my ex is still creeping after way over a year and a half 🙄 @805340 Hi Laura! We're sorry to hear that. Don't worry. We'll let our devs know this is something you'd like to see. If you have other questions, give us a shout /DV @SpotifyCares Omg you’re awesome thank you 😍🎉🙏🏼 @805340 You're welcome! https://t.co/Tm8b6ev8iu /RB",False,False,0.5,True,3,False,escalation,G093,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
605292,@SpotifyCares @116130 is your system down? i’ve been moved to a free account and i can’t access the account page to check my bank details or anything ?,"@SpotifyCares @116130 is your system down? i’ve been moved to a free account and i can’t access the account page to check my bank details or anything ? @SpotifyCares @116130 wow wtf where’s my account gone, paying money to listen to an ad 😪 @263866 Hi! We've just sent you a DM 🙂 /GK",False,False,0.5,True,2,False,escalation,G094,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
611458,"@151631 Hi there! Need some help over here. I paid for the 1-year premium subscription, but then realized I could not add any family members to my account and ended up purchasing the family plan. Any ideas on how to get a refund for the 1-year sub?","@151631 Hi there! Need some help over here. I paid for the 1-year premium subscription, but then realized I could not add any family members to my account and ended up purchasing the family plan. Any ideas on how to get a refund for the 1-year sub? @265386 Hey Javier! I'm afraid I can't help with refunds, but the folks over at @SpotifyCares can! Shoot them a message and they'll be able to help sort this out 🙂 @151631 @SpotifyCares Thanks! I already got in touch with them and had the whole thing cleared up. @265386 You're welcome! If you need us again, you know where to find us. Keep on rocking and https://t.co/mJs5KObHO4 🎶 /RC",False,True,0.5,True,3,False,escalation,G095,subscription_refund,subscription_upgrade,True,"ESCALATE to billing team. Acknowledge the refund request. Direct customer to spotify.com/account/subscription for cancellation confirmation. Refund eligibility and processing must be handled internally — cannot be confirmed via Twitter. Additionally, regarding the secondary issue (subscription_upgrade): Guide through the appropriate upgrade path. For student: verify at spotify.com/student. For Hulu bun...","Multi-intent detected: primary=subscription_refund, secondary=subscription_upgrade."
997203,"@SpotifyCares linked facebook to a second spotify account, now lost my original premium account(signed up via fb) and all my music, pls help","@SpotifyCares linked facebook to a second spotify account, now lost my original premium account(signed up via fb) and all my music, pls help @356136 Hey there, help's here! Can you DM us the email addresses and usernames to your accounts? We'll check things out backstage 🔍 /TX https://t.co/ldFdZRiNAt",False,False,0.5,True,1,False,escalation,G096,other_unclear,,False,Thank the customer for reaching out. Ask them to describe their issue in more detail so the right support team can assist.,Auto-labeled as other_unclear; message lacks sufficient intent signal.
